Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
102253,Business,Freshman,3.117,2.0,Ideation,Beginner,2,False,18.13,1,Allowed_With_Citation,4,3.343,77.13,Medium
113205,Business,Junior,3.009,0.04,Direct_Answer_Generation,Intermediate,4,False,13.68,3,Allowed_With_Citation,3,3.152,93.58,Low
102392,STEM,Freshman,2.956,18.99,Direct_Answer_Generation,Advanced,4,True,9.23,3,Allowed_With_Citation,3,2.612,43.9,Low
103782,Humanities,Graduate,3.46,12.38,Copywriting/Drafting,Intermediate,2,False,18.5,5,Allowed_With_Citation,6,3.995,84.98,Medium
124712,STEM,Senior,3.54,9.19,Direct_Answer_Generation,Intermediate,3,True,4.29,5,Allowed_With_Citation,5,3.824,73.2,Medium
101293,Business,Graduate,2.25,22.25,Ideation,Intermediate,3,False,5.45,7,Actively_Encouraged,6,2.63,66.74,High
143315,Humanities,Freshman,2.975,7.36,Ideation,Advanced,3,True,15.39,3,Strict_Ban,4,3.35,82.66,Low
105736,Business,Freshman,2.859,6.07,Ideation,Intermediate,4,False,11.72,4,Actively_Encouraged,4,3.07,80.65,Medium
100090,Humanities,Graduate,3.544,34.0,Debugging/Troubleshooting,Beginner,2,False,8.67,6,Actively_Encouraged,1,3.795,68.8,High
129923,Arts,Junior,2.879,0.67,Copywriting/Drafting,Intermediate,4,False,11.78,3,Strict_Ban,5,3.049,90.74,Low
108029,Business,Sophomore,3.18,0.85,Direct_Answer_Generation,Intermediate,1,False,1.0,3,Actively_Encouraged,6,3.078,69.91,Low
125012,Business,Junior,2.694,3.81,Summarizing_Reading,Beginner,3,False,16.21,4,Allowed_With_Citation,6,2.865,56.82,Low
128752,Humanities,Freshman,2.147,12.47,Summarizing_Reading,Intermediate,1,False,2.26,5,Actively_Encouraged,8,2.044,60.98,High
132550,Business,Freshman,3.531,2.52,Copywriting/Drafting,Advanced,4,True,11.36,4,Actively_Encouraged,5,3.684,86.61,Low
118534,Humanities,Junior,3.619,3.86,Copywriting/Drafting,Beginner,2,True,13.81,1,Actively_Encouraged,3,3.985,64.34,Medium
112661,STEM,Graduate,3.594,7.35,Ideation,Intermediate,5,False,11.65,3,Allowed_With_Citation,3,3.847,79.54,Medium
136039,STEM,Junior,3.416,11.22,Debugging/Troubleshooting,Intermediate,5,False,14.64,3,Allowed_With_Citation,7,3.656,87.56,Low
127712,Business,Junior,2.26,1.0,Copywriting/Drafting,Intermediate,1,False,14.92,3,Actively_Encouraged,9,2.489,63.95,Low
116191,Business,Freshman,3.752,4.18,Ideation,Intermediate,3,False,14.91,3,Actively_Encouraged,4,4.0,95.42,Medium
143209,Humanities,Junior,3.543,14.16,Copywriting/Drafting,Beginner,3,True,16.69,5,Strict_Ban,9,3.808,64.98,Medium
120731,Medical,Freshman,3.674,5.55,Summarizing_Reading,Intermediate,2,False,17.21,4,Strict_Ban,3,4.0,94.68,Medium
125624,Humanities,Sophomore,3.124,4.95,Copywriting/Drafting,Beginner,3,False,15.75,2,Allowed_With_Citation,4,3.361,57.76,Medium
118664,Business,Graduate,3.437,4.21,Debugging/Troubleshooting,Advanced,4,False,6.53,1,Strict_Ban,5,4.0,95.34,Medium
100054,Medical,Senior,3.732,0.88,Ideation,Intermediate,4,True,12.87,4,Allowed_With_Citation,1,3.885,79.82,Medium
145246,Humanities,Graduate,1.93,24.65,Copywriting/Drafting,Advanced,3,True,10.66,8,Actively_Encouraged,4,2.306,69.4,Medium
142460,Business,Senior,3.071,3.82,Copywriting/Drafting,Intermediate,3,False,5.7,1,Actively_Encouraged,1,3.133,96.3,Low
105485,Business,Sophomore,3.127,5.86,Summarizing_Reading,Intermediate,2,True,1.0,2,Strict_Ban,1,3.348,76.59,Medium
105911,Humanities,Graduate,3.049,5.44,Debugging/Troubleshooting,Advanced,3,False,14.83,1,Actively_Encouraged,3,3.307,100.0,Low
138408,Business,Senior,3.79,15.73,Ideation,Beginner,2,True,5.65,4,Actively_Encouraged,6,3.719,59.95,High
143780,STEM,Junior,3.559,16.95,Debugging/Troubleshooting,Beginner,3,False,5.74,3,Actively_Encouraged,5,3.543,65.07,Medium
120852,Business,Sophomore,3.37,2.33,Copywriting/Drafting,Intermediate,4,False,12.95,5,Allowed_With_Citation,6,3.495,67.2,Medium
147507,Arts,Sophomore,3.407,9.68,Debugging/Troubleshooting,Beginner,2,True,5.32,3,Actively_Encouraged,4,3.395,83.06,Medium
119416,Humanities,Sophomore,1.996,21.8,Copywriting/Drafting,Intermediate,4,True,14.18,6,Allowed_With_Citation,5,2.176,69.44,High
117382,Arts,Graduate,3.459,1.17,Debugging/Troubleshooting,Advanced,5,False,19.91,3,Actively_Encouraged,3,4.0,90.48,Low
127130,Business,Sophomore,3.373,1.15,Summarizing_Reading,Advanced,4,False,13.73,2,Allowed_With_Citation,4,3.522,77.08,Low
135103,Humanities,Junior,3.007,3.16,Copywriting/Drafting,Intermediate,4,False,16.91,3,Actively_Encouraged,4,3.217,80.58,Low
132713,STEM,Junior,3.699,5.07,Copywriting/Drafting,Advanced,4,True,8.02,5,Strict_Ban,4,3.942,75.36,Medium
100311,Humanities,Freshman,2.806,8.83,Debugging/Troubleshooting,Advanced,3,True,14.11,1,Actively_Encouraged,3,3.292,97.27,Low
101887,STEM,Freshman,3.721,9.68,Direct_Answer_Generation,Beginner,3,True,1.0,3,Actively_Encouraged,2,3.658,71.67,Medium
137001,STEM,Junior,3.229,11.92,Debugging/Troubleshooting,Intermediate,2,True,13.76,4,Actively_Encouraged,3,3.13,78.88,Medium
113251,Business,Freshman,3.429,4.47,Ideation,Beginner,2,False,9.89,6,Allowed_With_Citation,7,3.402,53.61,Medium
101248,STEM,Senior,2.234,34.11,Debugging/Troubleshooting,Beginner,1,False,13.41,5,Actively_Encouraged,3,2.629,81.65,High
125244,Humanities,Graduate,3.619,4.36,Copywriting/Drafting,Advanced,3,False,13.74,1,Allowed_With_Citation,6,3.848,86.25,Medium
117857,Business,Junior,3.494,6.37,Direct_Answer_Generation,Beginner,2,False,16.97,2,Allowed_With_Citation,2,4.0,75.39,Medium
149857,STEM,Senior,3.794,5.85,Debugging/Troubleshooting,Intermediate,2,False,15.84,4,Strict_Ban,1,4.0,75.52,Low
145866,Medical,Sophomore,3.671,14.34,Ideation,Beginner,1,False,8.58,5,Allowed_With_Citation,6,3.861,58.05,Low
133028,Humanities,Freshman,2.368,0.97,Copywriting/Drafting,Beginner,2,True,17.65,3,Strict_Ban,6,2.488,85.27,Low
100876,STEM,Sophomore,3.7,14.68,Debugging/Troubleshooting,Advanced,3,False,15.06,2,Allowed_With_Citation,1,4.0,100.0,Low
123616,Medical,Graduate,2.995,11.55,Summarizing_Reading,Beginner,3,False,17.85,2,Allowed_With_Citation,4,3.077,71.86,Medium
107624,Business,Sophomore,3.924,7.05,Direct_Answer_Generation,Intermediate,2,False,7.23,4,Allowed_With_Citation,3,4.0,60.85,Medium
111278,Business,Freshman,3.732,29.23,Copywriting/Drafting,Beginner,2,True,5.76,4,Allowed_With_Citation,6,3.891,60.8,High
113634,Business,Freshman,2.619,2.81,Ideation,Advanced,3,True,13.09,4,Allowed_With_Citation,6,2.681,82.17,Low
112246,STEM,Junior,2.655,10.3,Debugging/Troubleshooting,Beginner,1,False,7.41,5,Strict_Ban,4,2.99,80.19,High
141456,Medical,Freshman,3.346,2.78,Debugging/Troubleshooting,Advanced,4,True,13.26,2,Allowed_With_Citation,4,3.54,91.68,Low
139774,Humanities,Senior,3.167,0.2,Copywriting/Drafting,Intermediate,4,True,12.12,1,Actively_Encouraged,1,3.213,65.51,Medium
128840,STEM,Senior,2.683,8.18,Debugging/Troubleshooting,Beginner,3,True,9.49,4,Actively_Encouraged,7,2.865,65.85,Medium
135792,Humanities,Senior,3.711,0.59,Debugging/Troubleshooting,Intermediate,1,False,17.79,1,Strict_Ban,2,3.837,88.4,Low
139343,Arts,Junior,3.039,0.32,Copywriting/Drafting,Advanced,4,True,10.03,2,Actively_Encouraged,5,3.409,81.49,Medium
103039,STEM,Sophomore,3.546,12.49,Debugging/Troubleshooting,Intermediate,3,True,15.17,4,Allowed_With_Citation,5,3.644,82.34,Low
137552,Business,Freshman,2.967,1.67,Debugging/Troubleshooting,Beginner,3,False,9.6,1,Allowed_With_Citation,3,3.099,71.55,Low
126314,STEM,Junior,3.403,9.21,Debugging/Troubleshooting,Intermediate,3,True,11.68,5,Allowed_With_Citation,5,3.316,81.18,Medium
142009,STEM,Senior,2.806,10.39,Copywriting/Drafting,Advanced,3,False,11.82,5,Strict_Ban,9,3.003,63.49,Medium
147446,STEM,Junior,3.649,4.72,Debugging/Troubleshooting,Advanced,4,False,13.67,3,Strict_Ban,3,4.0,100.0,High
114509,Medical,Senior,3.784,9.63,Copywriting/Drafting,Beginner,1,True,19.22,6,Strict_Ban,3,4.0,66.45,Medium
118128,Medical,Junior,2.749,3.03,Debugging/Troubleshooting,Beginner,2,False,5.89,4,Strict_Ban,2,2.936,56.73,Medium
126005,Humanities,Sophomore,3.653,11.01,Direct_Answer_Generation,Advanced,4,True,12.3,5,Actively_Encouraged,1,4.0,72.87,High
114209,Medical,Freshman,3.102,4.99,Summarizing_Reading,Beginner,2,True,5.69,2,Strict_Ban,5,2.836,61.27,Low
121813,Humanities,Graduate,3.342,1.18,Direct_Answer_Generation,Advanced,4,True,13.92,1,Allowed_With_Citation,2,3.548,90.77,Medium
122127,STEM,Junior,3.085,19.3,Copywriting/Drafting,Intermediate,3,True,10.11,3,Allowed_With_Citation,7,3.519,79.03,Low
103905,Arts,Junior,2.785,2.99,Direct_Answer_Generation,Beginner,3,False,11.57,2,Allowed_With_Citation,7,2.809,60.29,Medium
121505,Arts,Sophomore,2.799,30.73,Copywriting/Drafting,Beginner,1,True,9.13,5,Strict_Ban,7,3.006,80.15,High
106006,Medical,Graduate,3.262,19.81,Direct_Answer_Generation,Intermediate,3,True,9.53,4,Allowed_With_Citation,2,2.896,81.4,High
138663,Arts,Freshman,2.1,1.12,Direct_Answer_Generation,Beginner,2,False,13.59,4,Allowed_With_Citation,4,2.246,70.04,Medium
128819,Humanities,Junior,2.77,15.66,Copywriting/Drafting,Intermediate,3,False,7.49,3,Allowed_With_Citation,1,2.917,67.6,High
142105,STEM,Freshman,3.359,33.51,Summarizing_Reading,Beginner,2,True,14.48,6,Allowed_With_Citation,6,3.541,86.76,High
104141,Humanities,Senior,3.504,7.57,Copywriting/Drafting,Beginner,1,False,3.07,4,Actively_Encouraged,4,3.518,68.02,Medium
127623,STEM,Graduate,3.119,2.44,Copywriting/Drafting,Beginner,3,False,10.41,1,Actively_Encouraged,2,3.296,65.89,Medium
146965,Medical,Sophomore,2.777,2.39,Summarizing_Reading,Advanced,5,False,11.38,3,Allowed_With_Citation,4,3.021,91.92,Low
123789,STEM,Graduate,2.698,11.28,Copywriting/Drafting,Advanced,3,False,6.79,5,Strict_Ban,3,2.772,64.58,High
140845,STEM,Graduate,2.885,4.68,Debugging/Troubleshooting,Intermediate,3,False,11.63,1,Strict_Ban,3,3.224,55.58,Medium
100188,Business,Junior,3.396,1.87,Copywriting/Drafting,Intermediate,3,False,3.97,2,Actively_Encouraged,1,3.49,55.3,Medium
108949,STEM,Junior,2.145,5.09,Ideation,Intermediate,2,False,12.63,1,Actively_Encouraged,5,2.384,92.67,Medium
123159,Humanities,Freshman,2.952,13.26,Copywriting/Drafting,Beginner,3,True,10.46,5,Strict_Ban,7,2.921,71.26,Medium
132241,Business,Graduate,3.824,0.98,Direct_Answer_Generation,Beginner,3,False,8.33,1,Allowed_With_Citation,1,3.97,72.28,Medium
104639,Arts,Senior,2.655,15.32,Direct_Answer_Generation,Advanced,4,False,14.07,2,Allowed_With_Citation,4,2.638,98.74,High
149663,Arts,Junior,1.57,1.6,Debugging/Troubleshooting,Intermediate,4,False,12.55,4,Allowed_With_Citation,4,1.715,69.16,Medium
133118,Business,Senior,3.18,11.37,Summarizing_Reading,Beginner,2,False,15.41,3,Allowed_With_Citation,4,3.813,96.52,Medium
148834,Medical,Freshman,3.382,5.37,Summarizing_Reading,Advanced,4,True,6.1,3,Strict_Ban,2,3.158,57.93,Low
140500,Humanities,Graduate,3.382,3.76,Debugging/Troubleshooting,Intermediate,1,True,9.18,1,Allowed_With_Citation,7,3.855,76.35,Low
146663,Business,Junior,2.36,8.17,Direct_Answer_Generation,Beginner,3,False,16.78,4,Actively_Encouraged,2,2.802,77.27,Medium
107356,Arts,Graduate,3.266,10.2,Debugging/Troubleshooting,Advanced,3,True,10.76,3,Allowed_With_Citation,6,3.71,97.67,High
116900,Arts,Freshman,3.362,2.08,Copywriting/Drafting,Beginner,2,True,10.35,1,Strict_Ban,5,3.516,82.27,Medium
101713,Arts,Graduate,3.621,1.25,Ideation,Intermediate,4,True,4.18,1,Strict_Ban,5,3.758,82.69,High
111899,Business,Graduate,3.163,18.15,Summarizing_Reading,Intermediate,2,False,7.73,5,Allowed_With_Citation,1,3.476,86.0,High
111182,Medical,Sophomore,2.644,3.18,Summarizing_Reading,Intermediate,3,False,1.45,3,Allowed_With_Citation,3,2.725,49.47,Medium
117243,Humanities,Junior,3.563,5.99,Ideation,Beginner,2,False,12.07,5,Allowed_With_Citation,6,3.595,71.44,Medium
145879,STEM,Sophomore,3.48,12.2,Summarizing_Reading,Beginner,2,True,18.45,6,Allowed_With_Citation,5,3.876,100.0,Medium
105898,Humanities,Junior,3.264,2.17,Copywriting/Drafting,Intermediate,3,True,14.81,3,Strict_Ban,3,3.21,60.87,Medium
124499,Business,Graduate,3.421,16.84,Copywriting/Drafting,Intermediate,4,False,3.25,2,Allowed_With_Citation,3,3.931,79.07,High
147117,STEM,Sophomore,2.952,15.05,Copywriting/Drafting,Advanced,3,True,12.41,5,Allowed_With_Citation,5,3.057,71.61,High
130416,STEM,Graduate,2.806,28.43,Direct_Answer_Generation,Advanced,5,False,12.22,5,Strict_Ban,5,2.629,55.93,Medium
132206,Arts,Junior,3.469,5.04,Copywriting/Drafting,Intermediate,4,True,5.94,2,Allowed_With_Citation,1,3.636,88.78,Medium
102237,Medical,Senior,3.574,4.54,Copywriting/Drafting,Beginner,3,True,10.4,1,Strict_Ban,1,3.926,83.34,Low
147444,STEM,Junior,3.567,7.75,Debugging/Troubleshooting,Intermediate,2,False,6.39,1,Allowed_With_Citation,3,3.454,77.81,High
116208,STEM,Junior,3.161,16.19,Debugging/Troubleshooting,Advanced,3,False,12.59,7,Allowed_With_Citation,6,3.446,76.77,Medium
116573,Medical,Junior,3.861,1.58,Summarizing_Reading,Beginner,1,False,17.28,2,Allowed_With_Citation,9,4.0,74.8,Low
123160,STEM,Graduate,3.656,37.96,Debugging/Troubleshooting,Advanced,4,True,21.12,9,Actively_Encouraged,9,4.0,100.0,High
102548,Humanities,Graduate,3.146,1.19,Ideation,Beginner,2,False,9.83,3,Allowed_With_Citation,1,3.319,52.31,Medium
137055,Arts,Sophomore,3.252,1.41,Debugging/Troubleshooting,Advanced,4,False,16.16,2,Allowed_With_Citation,4,3.81,100.0,Medium
132933,Business,Freshman,2.495,6.22,Ideation,Advanced,3,True,10.01,1,Allowed_With_Citation,6,2.723,78.43,Low
125930,Medical,Senior,3.324,7.91,Direct_Answer_Generation,Advanced,3,False,6.45,5,Allowed_With_Citation,6,3.674,57.11,Medium
146629,Arts,Graduate,3.342,3.69,Copywriting/Drafting,Intermediate,2,False,10.29,3,Allowed_With_Citation,1,3.489,77.52,Low
115404,STEM,Sophomore,3.893,3.38,Debugging/Troubleshooting,Beginner,1,False,21.82,5,Actively_Encouraged,4,3.938,71.55,Low
116475,Arts,Graduate,2.943,0.08,Summarizing_Reading,Advanced,4,False,4.51,1,Allowed_With_Citation,5,2.987,83.45,Low
133395,Humanities,Freshman,2.318,6.82,Summarizing_Reading,Intermediate,4,False,9.99,2,Strict_Ban,5,2.588,73.51,Medium
130222,Business,Sophomore,2.584,1.85,Ideation,Intermediate,1,False,11.76,3,Allowed_With_Citation,4,2.331,57.76,Low
113309,Medical,Junior,3.385,15.34,Debugging/Troubleshooting,Beginner,2,True,14.54,4,Allowed_With_Citation,2,3.828,59.19,Low
108286,Arts,Senior,3.532,1.79,Copywriting/Drafting,Advanced,3,False,18.1,2,Allowed_With_Citation,8,3.662,99.08,Low
134728,Humanities,Graduate,3.529,7.01,Copywriting/Drafting,Advanced,4,False,18.98,3,Strict_Ban,7,4.0,91.3,Medium
130794,STEM,Freshman,3.402,11.72,Copywriting/Drafting,Intermediate,1,True,8.11,3,Allowed_With_Citation,4,3.579,75.48,Medium
135380,Humanities,Sophomore,2.43,1.48,Copywriting/Drafting,Beginner,2,True,15.62,3,Allowed_With_Citation,1,2.66,54.4,Medium
117127,STEM,Graduate,3.009,16.87,Summarizing_Reading,Advanced,5,False,8.92,6,Actively_Encouraged,3,3.271,87.18,High
137366,STEM,Junior,3.598,32.46,Summarizing_Reading,Beginner,2,True,13.02,9,Actively_Encouraged,8,3.909,71.52,High
121027,Humanities,Junior,3.34,0.58,Ideation,Intermediate,4,False,12.23,1,Allowed_With_Citation,6,3.647,68.85,Low
128046,STEM,Sophomore,3.021,1.77,Debugging/Troubleshooting,Intermediate,4,False,15.79,1,Allowed_With_Citation,6,3.207,72.11,Low
149657,Arts,Freshman,3.753,2.52,Copywriting/Drafting,Beginner,2,True,6.42,2,Actively_Encouraged,4,3.861,89.14,Medium
145835,Business,Sophomore,2.782,20.87,Copywriting/Drafting,Intermediate,2,True,9.26,5,Allowed_With_Citation,6,2.938,100.0,Medium
124461,Business,Freshman,2.939,7.88,Ideation,Beginner,2,True,14.62,4,Allowed_With_Citation,5,2.889,55.05,Low
120577,Arts,Graduate,2.652,2.64,Copywriting/Drafting,Advanced,4,False,11.0,1,Actively_Encouraged,3,2.891,89.68,Medium
109675,Humanities,Senior,2.716,3.8,Ideation,Beginner,1,False,1.0,2,Strict_Ban,8,2.924,74.19,Low
123948,Arts,Freshman,3.957,6.93,Direct_Answer_Generation,Beginner,3,False,12.92,1,Allowed_With_Citation,4,4.0,89.7,Low
136884,Business,Sophomore,3.694,3.14,Ideation,Advanced,4,False,14.22,4,Allowed_With_Citation,3,3.984,84.06,Low
133156,Humanities,Graduate,3.292,9.73,Copywriting/Drafting,Beginner,2,True,9.78,4,Allowed_With_Citation,5,3.4,76.31,High
141448,Arts,Junior,2.792,1.22,Direct_Answer_Generation,Beginner,2,False,10.4,1,Allowed_With_Citation,7,3.011,61.25,Low
108945,Humanities,Graduate,3.508,2.0,Direct_Answer_Generation,Intermediate,3,False,6.39,2,Actively_Encouraged,6,3.678,82.27,Low
118989,Humanities,Graduate,3.629,6.09,Copywriting/Drafting,Beginner,2,True,2.81,5,Strict_Ban,5,3.665,89.71,High
100335,STEM,Freshman,3.308,1.88,Summarizing_Reading,Intermediate,4,True,7.27,5,Strict_Ban,3,3.28,64.13,Medium
108409,Business,Graduate,3.987,2.69,Ideation,Advanced,4,True,5.35,2,Allowed_With_Citation,3,4.0,83.69,Medium
141981,Humanities,Junior,3.353,6.7,Summarizing_Reading,Intermediate,5,False,7.71,2,Strict_Ban,1,3.562,80.95,Medium
100082,Business,Junior,3.332,8.53,Direct_Answer_Generation,Beginner,2,False,12.93,4,Strict_Ban,2,3.421,64.26,Low
112519,Humanities,Senior,2.669,0.34,Copywriting/Drafting,Beginner,3,False,12.13,1,Allowed_With_Citation,7,3.103,58.95,Low
115925,STEM,Sophomore,2.775,0.82,Debugging/Troubleshooting,Beginner,2,True,16.92,5,Strict_Ban,3,2.955,72.68,Medium
107788,Medical,Junior,2.578,8.04,Debugging/Troubleshooting,Beginner,3,False,4.83,1,Allowed_With_Citation,5,2.683,79.51,Medium
106165,STEM,Sophomore,3.286,25.15,Summarizing_Reading,Beginner,2,False,13.47,7,Allowed_With_Citation,6,3.92,77.84,High
145040,Business,Sophomore,3.786,9.65,Ideation,Intermediate,4,False,2.53,5,Allowed_With_Citation,4,3.997,83.98,High
129919,Business,Freshman,2.98,5.69,Summarizing_Reading,Intermediate,3,False,6.17,2,Allowed_With_Citation,2,3.17,75.08,Low
147875,Business,Senior,3.394,7.68,Copywriting/Drafting,Intermediate,5,False,16.41,4,Allowed_With_Citation,7,3.661,54.76,Low
121722,Humanities,Sophomore,3.767,3.66,Summarizing_Reading,Beginner,2,False,15.75,3,Allowed_With_Citation,2,4.0,57.27,Low
140918,STEM,Freshman,2.882,3.25,Summarizing_Reading,Advanced,5,False,2.87,2,Allowed_With_Citation,3,2.819,68.33,Medium
128406,Humanities,Freshman,3.032,15.58,Debugging/Troubleshooting,Beginner,1,True,11.08,4,Allowed_With_Citation,3,3.223,75.97,Low
106139,Business,Graduate,3.937,2.99,Debugging/Troubleshooting,Beginner,3,False,3.71,2,Strict_Ban,4,4.0,63.68,Medium
116432,Business,Freshman,3.625,0.11,Debugging/Troubleshooting,Intermediate,3,False,18.49,1,Strict_Ban,3,3.764,82.14,Low
122897,Business,Graduate,3.495,12.18,Ideation,Advanced,4,True,12.53,6,Strict_Ban,6,3.883,90.19,High
139409,Humanities,Senior,2.415,9.17,Copywriting/Drafting,Beginner,2,False,1.0,6,Allowed_With_Citation,3,2.257,50.81,High
107795,Business,Senior,3.659,6.99,Debugging/Troubleshooting,Intermediate,3,False,3.24,4,Actively_Encouraged,2,3.888,65.75,Medium
135065,STEM,Graduate,3.573,9.24,Direct_Answer_Generation,Advanced,4,False,1.0,6,Actively_Encouraged,1,3.502,86.2,High
104971,Humanities,Freshman,2.63,3.29,Copywriting/Drafting,Beginner,1,False,7.44,1,Allowed_With_Citation,4,2.732,82.09,Low
101067,STEM,Senior,3.241,21.5,Debugging/Troubleshooting,Intermediate,3,True,17.72,6,Actively_Encouraged,5,3.607,100.0,High
146405,STEM,Graduate,2.97,3.36,Debugging/Troubleshooting,Advanced,4,False,14.92,1,Actively_Encouraged,5,3.449,100.0,Low
132533,Humanities,Freshman,3.331,5.2,Copywriting/Drafting,Beginner,2,False,8.99,3,Actively_Encouraged,2,3.503,71.74,Low
144063,Business,Freshman,3.787,1.43,Ideation,Advanced,3,False,6.23,4,Actively_Encouraged,4,3.808,55.93,Medium
148462,STEM,Sophomore,3.675,29.19,Summarizing_Reading,Advanced,3,True,12.94,8,Strict_Ban,10,3.646,81.56,High
129216,STEM,Sophomore,2.954,40.0,Direct_Answer_Generation,Beginner,2,True,8.98,8,Actively_Encouraged,6,2.52,61.17,High
129780,STEM,Junior,3.343,8.24,Debugging/Troubleshooting,Intermediate,4,False,7.24,5,Allowed_With_Citation,8,3.788,65.69,High
122155,Medical,Graduate,3.342,0.53,Summarizing_Reading,Advanced,3,False,12.0,1,Actively_Encouraged,3,3.413,99.25,High
140126,STEM,Freshman,3.027,16.02,Debugging/Troubleshooting,Advanced,5,False,8.24,6,Actively_Encouraged,1,3.31,100.0,Medium
116037,Humanities,Senior,3.707,5.29,Ideation,Beginner,2,True,12.89,1,Strict_Ban,1,3.936,58.72,Medium
134443,Business,Sophomore,2.309,32.59,Ideation,Intermediate,3,True,6.41,5,Actively_Encouraged,3,2.436,58.71,High
123015,STEM,Sophomore,2.003,6.48,Summarizing_Reading,Advanced,3,False,16.31,5,Strict_Ban,1,2.353,93.51,High
142717,Humanities,Graduate,3.811,0.52,Copywriting/Drafting,Advanced,5,False,9.55,3,Allowed_With_Citation,3,3.913,61.97,Low
108191,Medical,Graduate,3.339,1.6,Ideation,Beginner,1,True,6.08,3,Actively_Encouraged,6,3.398,69.06,Medium
118738,STEM,Freshman,3.828,40.0,Debugging/Troubleshooting,Intermediate,5,True,8.67,8,Actively_Encouraged,5,3.657,56.63,High
119738,Business,Sophomore,2.398,20.23,Ideation,Intermediate,2,False,9.96,3,Allowed_With_Citation,6,2.398,76.86,Medium
143640,Humanities,Junior,3.282,21.69,Copywriting/Drafting,Advanced,4,False,2.4,5,Allowed_With_Citation,2,3.315,62.27,High
118292,Humanities,Junior,3.414,3.17,Copywriting/Drafting,Intermediate,1,False,14.28,3,Allowed_With_Citation,3,3.7,77.65,Medium
112909,Arts,Senior,3.08,5.3,Copywriting/Drafting,Intermediate,3,True,7.02,6,Strict_Ban,5,3.299,90.28,High
115436,STEM,Graduate,3.259,8.98,Ideation,Beginner,2,True,24.42,2,Strict_Ban,3,3.64,73.65,Medium
102835,Humanities,Junior,2.909,3.81,Direct_Answer_Generation,Advanced,3,True,5.24,3,Strict_Ban,4,3.304,66.14,Medium
105239,STEM,Senior,3.098,10.31,Summarizing_Reading,Beginner,2,True,18.15,4,Actively_Encouraged,6,3.412,100.0,Low
140450,Humanities,Freshman,3.205,24.25,Debugging/Troubleshooting,Intermediate,1,False,12.6,7,Actively_Encouraged,3,3.447,97.54,High
